transaction_id,timestamp,user_id,amount,currency,device_id,ip_address,ip_risk_score,country,city,latitude,longitude,merchant_category,account_age_days,failed_login_attempts,scenario,risk_score,decision,triggered_controls,control_points,explanation
TXN-000378,2026-03-24T09:05:11Z,U0032,87.86,USD,DEV-U0032-0,192.0.2.2,2.2,US,Chicago,41.8638,-87.6694,subscriptions,84,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000379,2026-03-24T12:58:34Z,U0010,40.41,USD,DEV-U0010-N9,203.0.113.180,5.6,US,Houston,29.7592,-95.3565,peer_transfer,92,1,benign_new_device,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0010-N9 not seen before for this user)"
TXN-000380,2026-03-24T13:42:00Z,U0034,37.45,USD,DEV-U0034-1,203.0.113.121,13.7,US,Chicago,41.8587,-87.6078,travel,773,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000381,2026-03-24T14:14:33Z,U0006,110.17,USD,DEV-U0006-1,203.0.113.168,6.8,US,Miami,25.7905,-80.2372,restaurants,31,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000382,2026-03-24T14:29:36Z,U0042,39.51,USD,DEV-U0042-0,198.51.100.96,13.9,US,San Francisco,37.7851,-122.4247,peer_transfer,288,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000383,2026-03-24T14:38:12Z,U0030,39.67,USD,DEV-U0030-1,203.0.113.22,10.3,US,New York,40.6615,-73.987,groceries,176,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000384,2026-03-24T16:24:27Z,U0046,67.79,USD,DEV-U0046-0,192.0.2.222,7.9,US,Boston,42.3044,-71.0207,travel,879,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000385,2026-03-24T18:15:35Z,U0044,27.8,USD,DEV-U0044-0,198.51.100.222,1.0,AU,Sydney,-33.8923,151.2452,restaurants,977,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000386,2026-03-24T18:17:41Z,U0025,3.98,USD,DEV-U0025-0,203.0.113.110,10.6,GB,London,51.5151,-0.1456,retail,392,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000387,2026-03-24T20:04:17Z,U0006,56.01,USD,DEV-U0006-1,203.0.113.168,6.8,US,Miami,25.7726,-80.1751,travel,31,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000388,2026-03-24T20:32:37Z,U0019,26.1,USD,DEV-U0019-0,203.0.113.114,7.0,US,Chicago,41.8663,-87.6855,retail,1103,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000389,2026-03-24T23:13:24Z,U0020,67.3,USD,DEV-U0020-0,198.51.100.179,3.8,US,Seattle,47.5542,-122.3267,restaurants,1358,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000390,2026-03-24T23:29:24Z,U0016,81.47,USD,DEV-U0016-0,198.51.100.47,13.5,US,New York,40.7117,-74.0001,travel,25,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 25 days old)"
TXN-000391,2026-03-25T07:31:50Z,U0035,84.41,USD,DEV-U0035-0,198.51.100.119,14.2,GB,London,51.5142,-0.1302,peer_transfer,542,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000392,2026-03-25T09:11:06Z,U0026,163.29,USD,DEV-U0026-1,203.0.113.134,3.1,US,Seattle,47.6208,-122.3645,subscriptions,430,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000393,2026-03-25T10:26:08Z,U0006,13.52,USD,DEV-U0006-0,198.51.100.50,10.8,US,Miami,25.7568,-80.2444,subscriptions,32,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000394,2026-03-25T11:12:31Z,U0034,88.34,USD,DEV-U0034-0,203.0.113.121,13.7,US,Chicago,41.869,-87.6362,subscriptions,774,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000395,2026-03-25T12:28:11Z,U0038,28.6,USD,DEV-U0038-0,198.51.100.157,5.1,US,Seattle,47.6375,-122.3212,utilities,1314,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000396,2026-03-25T13:02:49Z,U0033,49.81,USD,DEV-U0033-0,203.0.113.162,15.6,US,Chicago,41.8689,-87.6393,restaurants,845,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000397,2026-03-25T13:14:27Z,U0019,80.82,USD,DEV-U0019-0,203.0.113.114,7.0,US,Chicago,41.8576,-87.6503,groceries,1104,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000398,2026-03-25T14:26:41Z,U0006,35.87,USD,DEV-U0006-0,198.51.100.50,10.8,US,Miami,25.7415,-80.1475,utilities,32,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000399,2026-03-25T18:52:02Z,U0009,36.5,USD,DEV-U0009-0,203.0.113.144,0.5,US,Houston,29.752,-95.4148,peer_transfer,1077,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000400,2026-03-25T18:52:35Z,U0017,233.3,USD,DEV-U0017-1,198.51.100.198,1.0,DE,Berlin,52.523,13.439,peer_transfer,419,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000401,2026-03-25T20:35:58Z,U0037,46.52,USD,DEV-U0037-0,192.0.2.178,17.0,US,New York,40.7032,-73.9532,travel,850,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000402,2026-03-25T20:52:47Z,U0051,54.99,USD,DEV-U0051-1,198.51.100.122,2.1,US,Seattle,47.5944,-122.349,retail,1323,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000403,2026-03-26T10:08:19Z,U0028,242.21,USD,DEV-U0028-N6,198.51.100.249,3.7,US,Miami,25.7732,-80.2315,restaurants,1218,0,benign_new_device,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0028-N6 not seen before for this user)"
TXN-000404,2026-03-26T10:10:44Z,U0032,32.26,USD,DEV-U0032-0,192.0.2.2,2.2,US,Chicago,41.89,-87.6201,restaurants,86,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000405,2026-03-26T11:56:29Z,U0025,13.6,USD,DEV-U0025-0,203.0.113.110,10.6,GB,London,51.4638,-0.1413,peer_transfer,394,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000406,2026-03-26T12:05:06Z,U0032,44.96,USD,DEV-U0032-0,198.51.100.247,17.3,US,Chicago,41.9018,-87.6725,restaurants,86,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000407,2026-03-26T13:07:06Z,U0006,76.63,USD,DEV-U0006-0,198.51.100.50,10.8,US,Miami,25.779,-80.2341,groceries,33,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000408,2026-03-26T13:41:33Z,U0016,69.16,USD,DEV-U0016-0,203.0.113.21,14.3,US,New York,40.7599,-73.9589,utilities,27,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 27 days old)"
TXN-000409,2026-03-26T14:06:43Z,U0046,89.88,USD,DEV-U0046-0,203.0.113.92,13.6,US,Boston,42.3559,-71.0882,retail,881,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000410,2026-03-26T14:14:28Z,U0034,51.45,USD,DEV-U0034-1,192.0.2.11,4.6,US,Chicago,41.8598,-87.5883,peer_transfer,775,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000411,2026-03-26T14:26:37Z,U0003,53.9,USD,DEV-U0003-0,203.0.113.19,9.4,US,Chicago,41.8835,-87.6495,subscriptions,525,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000412,2026-03-26T14:39:49Z,U0033,27.7,USD,DEV-U0033-0,192.0.2.64,8.6,US,Chicago,41.8987,-87.5781,subscriptions,846,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000413,2026-03-26T16:06:34Z,U0005,14.76,USD,DEV-U0005-0,203.0.113.242,16.9,US,New York,40.7146,-73.9985,travel,669,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000414,2026-03-26T18:30:21Z,U0045,197.55,USD,DEV-U0045-1,203.0.113.147,11.9,US,Chicago,41.9112,-87.6616,groceries,1304,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000415,2026-03-26T19:31:29Z,U0019,69.41,USD,DEV-U0019-0,198.51.100.250,17.1,US,Chicago,41.9221,-87.6543,groceries,1105,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000416,2026-03-26T19:42:29Z,U0041,61.14,USD,DEV-U0041-0,203.0.113.218,14.8,US,Miami,25.7977,-80.1797,subscriptions,262,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000417,2026-03-26T19:46:52Z,U0048,42.41,USD,DEV-U0048-1,203.0.113.95,17.8,US,Boston,42.3043,-71.0381,retail,219,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000418,2026-03-27T08:53:06Z,U0015,127.39,USD,DEV-U0015-N8,192.0.2.196,16.0,US,Miami,25.7306,-80.1943,travel,428,0,benign_new_device,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0015-N8 not seen before for this user)"
TXN-000419,2026-03-27T09:38:37Z,U0038,20.51,USD,DEV-U0038-0,192.0.2.70,18.4,US,Seattle,47.6302,-122.3276,retail,1316,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000420,2026-03-27T09:41:02Z,U0024,26.83,USD,DEV-U0024-1,203.0.113.48,15.0,US,Miami,25.7459,-80.2255,utilities,1466,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000421,2026-03-27T09:58:38Z,U0051,25.83,USD,DEV-U0051-0,198.51.100.122,2.1,US,Seattle,47.6273,-122.4065,peer_transfer,1325,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000422,2026-03-27T11:15:02Z,U0014,71.91,USD,DEV-U0014-1,198.51.100.33,9.3,US,New York,40.71,-74.016,utilities,1504,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000423,2026-03-27T12:12:10Z,U0008,88.11,USD,DEV-U0008-1,203.0.113.46,8.0,US,Boston,42.3306,-71.0726,retail,850,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000424,2026-03-27T12:16:48Z,U0025,13.14,USD,DEV-U0025-0,203.0.113.110,10.6,GB,London,51.5403,-0.1056,groceries,395,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000425,2026-03-27T13:07:47Z,U0047,49.86,USD,DEV-U0047-1,203.0.113.1,8.4,US,Chicago,41.8384,-87.653,groceries,135,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000426,2026-03-27T14:31:15Z,U0033,20.76,USD,DEV-U0033-0,192.0.2.64,8.6,US,Chicago,41.8783,-87.6239,retail,847,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000427,2026-03-27T14:33:40Z,U0026,277.91,USD,DEV-U0026-0,203.0.113.206,6.4,US,Seattle,47.5622,-122.3391,utilities,432,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000428,2026-03-27T15:00:55Z,U0020,154.78,USD,DEV-U0020-0,192.0.2.16,1.7,US,Seattle,47.5683,-122.3672,travel,1361,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000429,2026-03-27T15:12:58Z,U0053,66.84,USD,DEV-U0053-0,198.51.100.79,12.2,US,San Francisco,37.7698,-122.3938,groceries,638,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000430,2026-03-27T16:48:46Z,U0043,27.82,USD,DEV-U0043-N8,198.51.100.76,11.7,GB,London,51.4854,-0.1709,retail,39,0,benign_new_device,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0043-N8 not seen before for this user)"
TXN-000431,2026-03-27T18:06:04Z,U0017,267.31,USD,DEV-U0017-0,198.51.100.34,4.7,DE,Berlin,52.4743,13.4358,peer_transfer,421,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000432,2026-03-27T18:22:26Z,U0023,30.62,USD,DEV-U0023-0,203.0.113.165,4.0,US,New York,40.73,-74.0429,groceries,49,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000433,2026-03-27T18:46:23Z,U0054,67.52,USD,DEV-U0054-0,198.51.100.132,3.9,US,Houston,29.7507,-95.3893,groceries,758,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000434,2026-03-27T19:21:27Z,U0008,66.44,USD,DEV-U0008-0,198.51.100.113,2.1,US,Boston,42.3697,-71.0517,subscriptions,850,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000435,2026-03-27T20:12:14Z,U0009,22.09,USD,DEV-U0009-0,192.0.2.42,3.8,US,Houston,29.7443,-95.3624,utilities,1079,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000436,2026-03-27T20:54:57Z,U0019,35.38,USD,DEV-U0019-0,198.51.100.250,17.1,US,Chicago,41.9123,-87.5936,restaurants,1106,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000437,2026-03-28T01:28:24Z,U0034,299.84,USD,DEV-U0034-1,203.0.113.121,13.7,US,Chicago,41.8867,-87.6412,subscriptions,777,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000438,2026-03-28T04:46:58Z,U0013,14.31,USD,DEV-U0013-1,198.51.100.61,14.7,US,Houston,29.7893,-95.3708,peer_transfer,514,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000439,2026-03-28T04:48:25Z,U0031,16.06,USD,DEV-U0031-0,203.0.113.127,1.2,US,Boston,42.4244,-71.0642,utilities,1493,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000440,2026-03-28T10:49:06Z,U0007,20.95,USD,DEV-U0007-1,198.51.100.22,10.1,US,Seattle,47.6161,-122.3385,utilities,259,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0007-1 not seen before for this user)"
TXN-000441,2026-03-28T13:30:01Z,U0040,23.66,USD,DEV-U0040-0,192.0.2.66,0.6,US,Seattle,47.5766,-122.3485,restaurants,543,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000442,2026-03-28T15:19:50Z,U0054,51.12,USD,DEV-U0054-1,203.0.113.169,7.5,US,Houston,29.7716,-95.4307,groceries,759,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000443,2026-03-28T16:07:18Z,U0026,194.16,USD,DEV-U0026-0,203.0.113.134,3.1,US,Seattle,47.631,-122.3563,retail,433,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000444,2026-03-28T16:19:54Z,U0005,61.02,USD,DEV-U0005-0,203.0.113.242,16.9,US,New York,40.6996,-74.0178,subscriptions,671,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000445,2026-03-28T17:24:26Z,U0017,65.75,USD,DEV-U0017-0,198.51.100.198,1.0,DE,Berlin,52.5499,13.4011,utilities,422,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000446,2026-03-28T19:40:42Z,U0018,14.94,USD,DEV-U0018-0,203.0.113.195,0.6,US,Boston,42.4136,-71.0653,peer_transfer,1061,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000447,2026-03-28T22:20:18Z,U0015,83.97,USD,DEV-U0015-0,203.0.113.115,18.5,US,Miami,25.7942,-80.1753,subscriptions,429,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000448,2026-03-28T22:25:45Z,U0032,65.17,USD,DEV-U0032-0,198.51.100.247,17.3,US,Chicago,41.9111,-87.6179,subscriptions,88,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000449,2026-03-29T06:34:27Z,U0006,42.41,USD,DEV-U0006-1,198.51.100.50,10.8,US,Miami,25.7825,-80.1841,retail,36,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000450,2026-03-29T06:35:35Z,U0045,93.34,USD,DEV-U0045-0,192.0.2.112,0.4,US,Chicago,41.8817,-87.6903,groceries,1307,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000451,2026-03-29T09:29:50Z,U0023,28.64,USD,DEV-U0023-0,203.0.113.227,0.4,US,New York,40.6878,-74.0082,travel,51,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000452,2026-03-29T09:58:06Z,U0048,34.13,USD,DEV-U0048-0,203.0.113.95,17.8,US,Boston,42.3614,-71.0471,peer_transfer,222,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000453,2026-03-29T10:07:48Z,U0022,115.73,USD,DEV-U0022-1,192.0.2.58,7.8,DE,Berlin,52.4562,13.3745,peer_transfer,944,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000454,2026-03-29T10:59:16Z,U0041,99.54,USD,DEV-U0041-0,192.0.2.188,14.2,US,Miami,25.7877,-80.1647,subscriptions,265,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000455,2026-03-29T11:28:43Z,U0030,61.01,USD,DEV-U0030-1,192.0.2.168,9.1,US,New York,40.7518,-74.0145,subscriptions,181,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000456,2026-03-29T11:38:18Z,U0020,50.4,USD,DEV-U0020-0,192.0.2.16,1.7,US,Seattle,47.5991,-122.2584,peer_transfer,1363,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000457,2026-03-29T12:15:13Z,U0046,117.32,USD,DEV-U0046-0,192.0.2.222,7.9,US,Boston,42.3512,-71.0732,subscriptions,884,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000458,2026-03-29T12:47:28Z,U0027,82.74,USD,DEV-U0027-1,198.51.100.237,9.5,US,Chicago,41.9376,-87.6284,travel,935,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000459,2026-03-29T13:12:00Z,U0031,24.32,USD,DEV-U0031-0,192.0.2.43,14.0,US,Boston,42.3505,-71.064,restaurants,1494,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000460,2026-03-29T16:06:46Z,U0029,7.49,USD,DEV-U0029-0,192.0.2.77,0.7,US,Chicago,41.8762,-87.5691,restaurants,1151,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000461,2026-03-29T16:26:53Z,U0008,103.49,USD,DEV-U0008-0,203.0.113.46,8.0,US,Boston,42.3174,-71.0683,groceries,852,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000462,2026-03-29T16:54:25Z,U0006,172.87,USD,DEV-U0006-0,203.0.113.168,6.8,US,Miami,25.7995,-80.1508,subscriptions,36,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000463,2026-03-29T18:57:03Z,U0021,30.3,USD,DEV-U0021-1,198.51.100.19,5.9,US,Houston,29.7897,-95.3745,peer_transfer,258,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000464,2026-03-29T19:02:17Z,U0027,77.25,USD,DEV-U0027-1,203.0.113.36,8.8,US,Chicago,41.9075,-87.6459,travel,935,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000465,2026-03-29T19:11:49Z,U0002,201.61,USD,DEV-U0002-0,203.0.113.41,19.8,AU,Sydney,-33.8582,151.2323,subscriptions,1295,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000466,2026-03-29T21:34:47Z,U0011,4.88,USD,DEV-U0011-1,203.0.113.11,15.2,AU,Sydney,-33.8823,151.177,travel,497,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000467,2026-03-29T22:25:20Z,U0008,45.39,USD,DEV-U0008-0,203.0.113.46,8.0,US,Boston,42.3525,-71.0602,subscriptions,852,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000468,2026-03-30T15:56:42Z,U0010,64.01,USD,DEV-U0010-1,192.0.2.103,14.1,US,Houston,29.7616,-95.341,travel,98,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000469,2026-03-30T16:49:36Z,U0018,33.94,USD,DEV-U0018-0,192.0.2.138,8.0,US,Boston,42.3926,-71.0752,travel,1063,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000470,2026-03-30T21:22:26Z,U0018,37.8,USD,DEV-U0018-0,192.0.2.138,8.0,US,Boston,42.3915,-71.0849,subscriptions,1063,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000471,2026-03-31T11:38:31Z,U0021,90.84,USD,DEV-U0021-N6,198.51.100.19,5.9,US,Houston,29.7586,-95.366,peer_transfer,260,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
